CODE,NAME_EN,PARENT_CODE
01.1.4.2,UHT low fat milk,01.1.4
01.1.4.2,semi-skimmed milk,01.1.4
01.1.4.2,skimmed milk,01.1.4
01.1.4.3,Preserved milk,01.1.4
01.1.4.3,Preserved milk,01.1.4
01.1.4.3,Condensed milk,01.1.4
01.1.4.3,Evaporated milk,01.1.4
01.1.4.3,Powdered milk,01.1.4
01.1.4.4,Yoghurt,01.1.4
01.1.4.4,yoghurt with sugar,01.1.4
01.1.4.4,yoghurt with cocoa,01.1.4
01.1.4.4,yoghurt with fruit,01.1.4
01.1.4.4,yoghurt with flavourings,01.1.4
01.1.4.4,plain yoghurt,01.1.4
01.1.4.5,Cheese and curd,01.1.4
01.1.4.5,hard cheese,01.1.4
01.1.4.5,semi-hard cheese,01.1.4
01.1.4.5,blue cheese,01.1.4
01.1.4.5,cottage cheese,01.1.4
01.1.4.5,mozzarella,01.1.4
01.1.4.5,fromage blanc,01.1.4
01.1.4.6,Other milk products,01.1.4
01.1.4.6,cream,01.1.4
01.1.4.6,milk-based desserts,01.1.4
01.1.4.6,milk-based beverages,01.1.4
01.1.4.6,other similar milk-based products,01.1.4
01.1.4.6,dairy products not based on milk,01.1.4
01.1.4.6,soya milk,01.1.4
01.1.4.7,Eggs,01.1.4
01.1.4.7,"Eggs and egg products made wholly from eggs, such as egg whites, egg yolks, and whole eggs",01.1.4
01.1.5.1,Butter,01.1.5
01.1.5.1,butter,01.1.5
01.1.5.1,butter oil,01.1.5
01.1.5.1,ghee,01.1.5
01.1.5.1,butter products,01.1.5
01.1.5.2,Margarine and other vegetable fats,01.1.5
01.1.5.2,Margarine,01.1.5
01.1.5.2,Diet margarine,01.1.5
01.1.5.2,Other vegetable fats,01.1.5
01.1.5.2,Peanut butter,01.1.5
01.1.5.3,Olive oil,01.1.5
01.1.5.3,Olive oil,01.1.5
01.1.5.4,Other edible oils,01.1.5
01.1.5.4,corn oil,01.1.5
01.1.5.4,sunflower-seed oil,01.1.5
01.1.5.4,cottonseed oil,01.1.5
01.1.5.4,soybean oil,01.1.5
01.1.5.4,groundnut oil,01.1.5
01.1.5.4,walnut oil,01.1.5
01.1.5.5,Other edible animal fats,01.1.5
01.1.5.5,Lard,01.1.5
01.1.5.5,Other edible animal fats,01.1.5
01.1.6.1,Fresh or chilled fruit,01.1.6
01.1.6.1,Fresh melons,01.1.6
01.1.6.1,Chilled water melons,01.1.6
01.1.6.1,Fresh berries,01.1.6
01.1.6.1,Chilled berries,01.1.6
01.1.6.2,Frozen fruit,01.1.6
01.1.6.2,Frozen fruit,01.1.6
01.1.6.2,Frozen berries,01.1.6
01.1.6.3,Dried fruit and nuts,01.1.6
01.1.6.3,dried fruit,01.1.6
01.1.6.3,fruit peel,01.1.6
01.1.6.3,fruit kernels,01.1.6
01.1.6.3,nuts,01.1.6
01.1.6.3,edible seeds,01.1.6
01.1.6.3,dry berries,01.1.6
01.1.6.4,Preserved fruit and fruit-based products,01.1.6
01.1.6.4,preserved fruit,01.1.6
01.1.6.4,fruit-based products,01.1.6
01.1.6.4,dietary preparations based exclusively on fruit,01.1.6
01.1.6.4,culinary ingredients based exclusively on fruit,01.1.6
01.1.6.4,canned fruit,01.1.6
01.1.6.4,tinned fruit,01.1.6
01.1.7.1,Fresh or chilled vegetables other than potatoes and other tubers,01.1.7
01.1.7.1,Fresh or chilled leaf vegetables like asparagus,01.1.7
01.1.7.1,Fresh or chilled leaf vegetables like broccoli,01.1.7
01.1.7.1,Fresh or chilled leaf vegetables like cauliflower,01.1.7
01.1.7.1,Fresh or chilled leaf vegetables like endives,01.1.7
01.1.7.1,Fresh or chilled leaf vegetables like fennel,01.1.7
01.1.7.1,Fresh or chilled leaf vegetables like spinach,01.1.7
01.1.7.1,Fresh or chilled fruit vegetables like aubergines,01.1.7
01.1.7.1,Fresh or chilled fruit vegetables like cucumbers,01.1.7
01.1.7.1,Fresh or chilled fruit vegetables like courgettes,01.1.7
01.1.7.1,Fresh or chilled fruit vegetables like green peppers,01.1.7
01.1.7.1,Fresh or chilled fruit vegetables like pumpkins,01.1.7
01.1.7.1,Fresh or chilled fruit vegetables like tomatoes,01.1.7
01.1.7.1,Fresh or chilled root vegetables like beetroots,01.1.7
01.1.7.1,Fresh or chilled root vegetables like carrots,01.1.7
01.1.7.1,Fresh or chilled root vegetables like onions,01.1.7
01.1.7.1,Fresh or chilled root vegetables like parsnips,01.1.7
01.1.7.1,Fresh or chilled root vegetables like radishes,01.1.7
01.1.7.1,Fresh or chilled root vegetables like turnips,01.1.7
01.1.7.2,Frozen vegetables other than potatoes and other tubers,01.1.7
01.1.7.2,frozen asparagus,01.1.7
01.1.7.2,frozen broccoli,01.1.7
01.1.7.2,frozen cauliflower,01.1.7
01.1.7.2,frozen endives,01.1.7
01.1.7.2,frozen fennel,01.1.7
01.1.7.2,frozen spinach,01.1.7
01.1.7.2,frozen aubergines,01.1.7
01.1.7.2,frozen cucumbers,01.1.7
01.1.7.2,frozen courgettes,01.1.7
01.1.7.2,frozen green peppers,01.1.7
01.1.7.2,frozen pumpkins,01.1.7
01.1.7.2,frozen tomatoes,01.1.7
01.1.7.2,frozen beetroots,01.1.7
01.1.7.2,frozen carrots,01.1.7
01.1.7.2,frozen onions,01.1.7
01.1.7.2,frozen parsnips,01.1.7
01.1.7.2,frozen radishes,01.1.7
01.1.7.2,frozen turnips,01.1.7
01.1.7.3,"Dried vegetables, other preserved or processed vegetables",01.1.7
01.1.7.3,Dried vegetables,01.1.7
01.1.7.3,Preserved vegetables,01.1.7
01.1.7.3,Processed vegetables,01.1.7
01.1.7.3,Vegetable-based products,01.1.7
01.1.7.3,Dietary preparations based exclusively on vegetables,01.1.7
01.1.7.3,Culinary ingredients based exclusively on vegetables,01.1.7
01.1.7.3,Mixtures of vegetables,01.1.7
01.1.7.3,Canned vegetables,01.1.7
01.1.7.3,Tinned vegetables,01.1.7
01.1.7.3,Pulses,01.1.7
01.1.7.4,Potatoes,01.1.7
01.1.7.4,fresh potatoes,01.1.7
01.1.7.4,chilled potatoes,01.1.7
01.1.7.4,preserved potatoes,01.1.7
01.1.7.4,frozen chipped potatoes,01.1.7
01.1.7.4,frozen potato preparations,01.1.7
01.1.7.5,Crisps,01.1.7
01.1.7.5,Potato crisps with simple flavourings,01.1.7
01.1.7.5,Potato crisps with various flavourings and ingredients,01.1.7
01.1.7.5,Potato crisps with seasonings,01.1.7
01.1.7.5,Potato crisps with herbs,01.1.7
01.1.7.5,Potato crisps with spices,01.1.7
01.1.7.5,Potato crisps with cheeses,01.1.7
01.1.7.5,Potato crisps with artificial additives,01.1.7
01.1.7.5,Crisps made from corn,01.1.7
01.1.7.5,Crisps made from maize,01.1.7
01.1.7.5,Crisps made from tapioca,01.1.7
01.1.7.5,Crisps made from other tubers,01.1.7
01.1.7.6,Other tubers and products of tuber vegetables,01.1.7
01.1.7.6,manioc,01.1.7
01.1.7.6,arrowroot,01.1.7
01.1.7.6,cassava,01.1.7
01.1.7.6,sweet potatoes,01.1.7
01.1.7.6,tuber vegetable flours,01.1.7
01.1.7.6,tuber vegetable meals,01.1.7
01.1.7.6,tuber vegetable flakes,01.1.7
01.1.7.6,tuber vegetable purées,01.1.7
01.1.8.1,Sugar,01.1.8
01.1.8.1,cane sugar,01.1.8
01.1.8.1,beet sugar,01.1.8
01.1.8.1,unrefined sugar,01.1.8
01.1.8.1,refined sugar,01.1.8
01.1.8.1,powdered sugar,01.1.8
01.1.8.1,crystallized sugar,01.1.8
01.1.8.1,lump sugar,01.1.8
01.1.8.2,"Jams, marmalades and honey",01.1.8
01.1.8.2,jams,01.1.8
01.1.8.2,marmalades,01.1.8
01.1.8.2,compotes,01.1.8
01.1.8.2,jellies,01.1.8
01.1.8.2,fruit purées,01.1.8
01.1.8.2,fruit pastes,01.1.8
01.1.8.2,natural honey,01.1.8
01.1.8.2,artificial honey,01.1.8
01.1.8.2,maple syrup,01.1.8
01.1.8.2,molasses,01.1.8
01.1.8.2,parts of plants preserved in sugar,01.1.8
01.1.8.3,Chocolate,01.1.8
01.1.8.3,chocolate,01.1.8
01.1.8.3,cocoa-based foods,01.1.8
01.1.8.3,cocoa-based dessert preparations,01.1.8
01.1.8.4,Confectionery products,01.1.8
01.1.8.4,chewing gum,01.1.8
01.1.8.4,sweets,01.1.8
01.1.8.4,toffees,01.1.8
01.1.8.4,pastilles,01.1.8
01.1.8.5,Edible ices and ice cream,01.1.8
01.1.8.5,Edible ices,01.1.8
01.1.8.5,Ice cream,01.1.8
01.1.8.5,Sorbet,01.1.8
01.1.8.6,Artificial sugar substitutes,01.1.8
01.1.8.6,"Artificial sugar substitutes, including all types of low-calorie or zero-calorie sweeteners, sugar alternatives, and synthetic sweetening agents",01.1.8
01.1.9.1,"Sauces, condiments",01.1.9
01.1.9.1,sauces,01.1.9
01.1.9.1,condiments,01.1.9
01.1.9.1,seasonings,01.1.9
01.1.9.1,mustard,01.1.9
01.1.9.1,mayonnaise,01.1.9
01.1.9.1,ketchup,01.1.9
01.1.9.1,soy sauce,01.1.9
01.1.9.1,vinegar,01.1.9
01.1.9.2,"Salt, spices and culinary herbs",01.1.9
01.1.9.2,Salt,01.1.9
01.1.9.2,Pepper,01.1.9
01.1.9.2,Pimento,01.1.9
01.1.9.2,Ginger,01.1.9
01.1.9.2,Parsley,01.1.9
01.1.9.2,Rosemary,01.1.9
01.1.9.2,Thyme,01.1.9
01.1.9.3,Baby food,01.1.9
01.1.9.3,homogenized baby food made from fruits,01.1.9
01.1.9.3,homogenized baby food made from vegetables,01.1.9
01.1.9.3,homogenized baby food made from meats,01.1.9
01.1.9.3,homogenized baby food made from dairy products,01.1.9
01.1.9.4,Ready-made meals,01.1.9
01.1.9.4,"Ready-to-eat dishes, such as tinned food, frozen food, or meals prepared in the day, where the price only covers the cost of the product",01.1.9
01.1.9.4,"Sandwiches, where the price only covers the cost of the product",01.1.9
01.1.9.9,Other food products n.e.c.,01.1.9
01.1.9.9,prepared baking powders,01.1.9
01.1.9.9,baker's yeast,01.1.9
01.1.9.9,dessert preparations,01.1.9
01.1.9.9,soups,01.1.9
01.1.9.9,broths,01.1.9
01.1.9.9,stocks,01.1.9
01.1.9.9,culinary ingredients,01.1.9
01.1.9.9,dietary preparations,01.1.9
01.2.1.1,Coffee,01.2.1
01.2.1.1,"coffee, whether or not decaffeinated",01.2.1
01.2.1.1,roasted coffee,01.2.1
01.2.1.1,ground coffee,01.2.1
01.2.1.1,instant coffee,01.2.1
01.2.1.1,coffee substitutes,01.2.1
01.2.1.1,extracts of coffee,01.2.1
01.2.1.1,essences of coffee,01.2.1
01.2.1.2,Tea,01.2.1
01.2.1.2,tea,01.2.1
01.2.1.2,maté,01.2.1
01.2.1.2,other plant products for infusions,01.2.1
01.2.1.2,tea substitutes,01.2.1
01.2.1.2,extracts of tea,01.2.1
01.2.1.2,essences of tea,01.2.1
01.2.1.3,Cocoa and powdered chocolate,01.2.1
01.2.1.3,cocoa,01.2.1
01.2.1.3,powdered chocolate,01.2.1
01.2.1.3,sweetened cocoa,01.2.1
01.2.1.3,chocolate-based powder,01.2.1
01.2.1.3,cocoa-based beverage preparations,01.2.1
01.2.2.1,Mineral or spring waters,01.2.2
01.2.2.1,Mineral water sold in bottles,01.2.2
01.2.2.1,Spring water sold in glass containers,01.2.2
01.2.2.1,Drinking water sold in plastic containers,01.2.2
01.2.2.1,Mineral water from underground sources,01.2.2
01.2.2.1,Spring water from natural springs,01.2.2
01.2.2.1,Purified drinking water sold in cartons,01.2.2
01.2.2.2,Soft drinks,01.2.2
01.2.2.2,sodas,01.2.2
01.2.2.2,lemonades,01.2.2
01.2.2.2,colas,01.2.2
01.2.2.3,Fruit and vegetable juices,01.2.2
01.2.2.3,Fruit juices,01.2.2
01.2.2.3,Vegetable juices,01.2.2
01.2.2.3,Fruit and vegetable juice combinations,01.2.2
01.2.2.3,Syrups for fruit juice preparation,01.2.2
01.2.2.3,Concentrates for vegetable juice preparation,01.2.2
01.2.2.3,Beverage concentrates made from fruit and vegetable extracts,01.2.2
02.1.1.1,Spirits and liqueurs,02.1.1
02.1.1.1,eaux-de-vie,02.1.1
02.1.1.1,liqueurs,02.1.1
02.1.1.1,spirits with high alcohol content,02.1.1
02.1.1.1,mead,02.1.1
02.1.1.1,aperitifs other than wine-based aperitifs,02.1.1
02.1.1.2,Alcoholic soft drinks,02.1.1
02.1.1.2,"Alcoholic soft drinks, such as soda-water types with a low alcohol content",02.1.1
02.1.2.1,Wine from grapes,02.1.2
02.1.2.1,Wine produced from grapes,02.1.2
02.1.2.1,Champagne,02.1.2
02.1.2.1,Sparkling wines,02.1.2
02.1.2.2,Wine from other fruits,02.1.2
02.1.2.2,cider,02.1.2
02.1.2.2,perry,02.1.2
02.1.2.2,sake,02.1.2
02.1.2.2,wine from other fruits,02.1.2
02.1.2.3,Fortified wines,02.1.2
02.1.2.3,"Fortified wines, such as vermouth",02.1.2
02.1.2.3,"Fortified wines, such as sherry",02.1.2
02.1.2.3,"Fortified wines, such as port wine",02.1.2
02.1.2.4,Wine-based drinks,02.1.2
02.1.2.4,wine-based aperitifs,02.1.2
02.1.2.4,non-alcoholic wine,02.1.2
02.1.3.1,Lager beer,02.1.3
02.1.3.1,Pilsner lager beer,02.1.3
02.1.3.1,Bock lager beer,02.1.3
02.1.3.1,Dortmunder Export lager beer,02.1.3
02.1.3.1,Märzen lager beer,02.1.3
02.1.3.1,Pale lager,02.1.3
02.1.3.1,Dunkel dark lager,02.1.3
02.1.3.1,Schwarzbier dark lager,02.1.3
02.1.3.2,Other alcoholic beer,02.1.3
02.1.3.2,Ale beers,02.1.3
02.1.3.2,Altbier,02.1.3
02.1.3.2,Kölsch,02.1.3
02.1.3.2,Steam beers,02.1.3
02.1.3.2,Fruit beers,02.1.3
02.1.3.2,Vegetable beers,02.1.3
02.1.3.2,Herb beers,02.1.3
02.1.3.2,Spiced beers,02.1.3
02.1.3.2,Wood-aged beers,02.1.3
02.1.3.2,Smoked beers,02.1.3
02.1.3.2,Champagne style beers,02.1.3
02.1.3.3,Low and non-alcoholic beer,02.1.3
02.1.3.3,Low alcoholic beer with less than 1% ABV,02.1.3
02.1.3.3,Non-alcoholic beer,02.1.3
02.1.3.4,Beer-based drinks,02.1.3
02.1.3.4,beer with soda,02.1.3
02.1.3.4,beer with Coca-Cola,02.1.3
02.1.3.4,shandy (mix of beer and soda-water with ginger taste),02.1.3
02.2.0.1,Cigarettes,02.2.0
02.2.0.1,Cigarettes,02.2.0
02.2.0.2,Cigars,02.2.0
02.2.0.2,"Cigars, includes cigars",02.2.0
02.2.0.3,Other tobacco products,02.2.0
02.2.0.3,pipe tobacco,02.2.0
02.2.0.3,chewing tobacco,02.2.0
02.2.0.3,snuff,02.2.0
02.2.0.3,cigarette tobacco,02.2.0
02.2.0.3,cigarette paper,02.2.0
03.1.1.0,Clothing materials,03.1.1
03.1.1.0,clothing materials made of natural fibres,03.1.1
03.1.1.0,clothing materials made of man-made fibres,03.1.1
03.1.1.0,clothing materials made of mixtures of natural and man-made fibres,03.1.1
03.1.2.1,Garments for men,03.1.2
03.1.2.1,Men's ready-to-wear capes,03.1.2
03.1.2.1,Men's made-to-measure overcoats,03.1.2
03.1.2.1,Men's leather raincoats,03.1.2
03.1.2.1,Men's fur anoraks,03.1.2
03.1.2.1,Men's plastic parkas,03.1.2
03.1.2.1,Men's rubber jackets,03.1.2
03.1.2.1,Men's trousers for everyday wear,03.1.2
03.1.2.1,Men's waistcoats for sport,03.1.2
03.1.2.1,Men's suits for work,03.1.2
03.1.2.1,Men's costumes,03.1.2
03.1.2.1,Men's shirts,03.1.2
03.1.2.1,Men's pullovers,03.1.2
03.1.2.1,Men's sweaters,03.1.2
03.1.2.1,Men's cardigans,03.1.2
03.1.2.1,Men's shorts,03.1.2
03.1.2.1,Men's swimsuits,03.1.2
03.1.2.1,Men's tracksuits,03.1.2
03.1.2.1,Men's jogging suits,03.1.2
03.1.2.1,Men's sweatshirts,03.1.2
03.1.2.1,Men's T-shirts,03.1.2
03.1.2.1,Men's leotards,03.1.2
03.1.2.1,Men's vests,03.1.2
03.1.2.1,Men's underpants,03.1.2
03.1.2.1,Men's socks,03.1.2
03.1.2.1,Men's pyjamas,03.1.2
03.1.2.1,Men's housecoats,03.1.2
03.1.2.1,Men's dressing gowns,03.1.2
03.1.2.1,Men's bathrobes,03.1.2
03.1.2.2,Garments for women,03.1.2
03.1.2.2,Women's ready-to-wear capes,03.1.2
03.1.2.2,Women's made-to-measure overcoats,03.1.2
03.1.2.2,Women's leather jackets,03.1.2
03.1.2.2,Women's fur coats,03.1.2
03.1.2.2,Women's plastic raincoats,03.1.2
03.1.2.2,Women's rubber anoraks,03.1.2
03.1.2.2,Women's parkas for everyday wear,03.1.2
03.1.2.2,Women's blousons for sport,03.1.2
03.1.2.2,Women's work trousers,03.1.2
03.1.2.2,Women's waistcoats,03.1.2
03.1.2.2,Women's suits,03.1.2
03.1.2.2,Women's costumes,03.1.2
03.1.2.2,Women's dresses,03.1.2
03.1.2.2,Women's skirts,03.1.2
03.1.2.2,Women's shirts,03.1.2
03.1.2.2,Women's blouses,03.1.2
03.1.2.2,Women's pullovers,03.1.2
03.1.2.2,Women's sweaters,03.1.2
03.1.2.2,Women's cardigans,03.1.2
03.1.2.2,Women's shorts,03.1.2
03.1.2.2,Women's swimsuits,03.1.2
03.1.2.2,Women's tracksuits,03.1.2
03.1.2.2,Women's jogging suits,03.1.2
03.1.2.2,Women's sweatshirts,03.1.2
03.1.2.2,Women's T-shirts,03.1.2
03.1.2.2,Women's leotards,03.1.2
03.1.2.2,Women's vests,03.1.2
03.1.2.2,Women's underpants,03.1.2
03.1.2.2,Women's socks,03.1.2
03.1.2.2,Women's stockings,03.1.2
