code,title
01.1.2.4,pork tails in brine
01.1.2.4,smoked pork tails
01.1.2.4,fresh pork ears
01.1.2.4,chilled pork ears
01.1.2.4,frozen pork ears
01.1.2.4,dried pork ears
01.1.2.4,salted pork ears
01.1.2.4,pork ears in brine
01.1.2.4,smoked pork ears
01.1.2.4,fresh chicken feet
01.1.2.4,chilled chicken feet
01.1.2.4,frozen chicken feet
01.1.2.4,dried chicken feet
01.1.2.4,salted chicken feet
01.1.2.4,chicken feet in brine
01.1.2.4,smoked chicken feet
01.1.2.5,sausages
01.1.2.5,marinated meat
01.1.2.5,canned meat
01.1.2.5,meat extracts
01.1.2.5,meat juices
01.1.2.5,minced meat mix from different types of meat
01.1.2.5,liver pate
01.1.2.5,breaded meat
01.1.3.1,"fish, live, fresh, chilled or frozen"
01.1.3.1,"fish, live, purchased as food"
01.1.3.1,"fish, fresh"
01.1.3.1,"fish, chilled"
01.1.3.1,"fish, frozen"
01.1.3.1,"fish fillets, fresh"
01.1.3.1,"fish fillets, chilled"
01.1.3.1,"fish fillets, frozen"
01.1.3.1,"fish meat, minced, fresh"
01.1.3.1,"fish meat, minced, chilled"
01.1.3.1,"fish meat, minced, frozen"
01.1.3.1,"fish meat, not minced, fresh"
01.1.3.1,"fish meat, not minced, chilled"
01.1.3.1,"fish meat, not minced, frozen"
01.1.3.2,"fish, dried, salted, in brine or smoked"
01.1.3.2,fish fillets dried
01.1.3.2,fish fillets salted
01.1.3.2,fish fillets in brine
01.1.3.2,fish fillets smoked
01.1.3.2,fish meat dried
01.1.3.2,fish meat salted
01.1.3.2,fish meat in brine
01.1.3.2,fish meat smoked
01.1.3.3,fish preparations
01.1.3.3,"prepared foodstuffs consisting of fish, whether frozen or not."
01.1.3.3,"fillets covered only with batter, whether or not frozen"
01.1.3.3,"fillets covered only with breadcrumbs, whether or not frozen"
01.1.3.3,canned fish
01.1.3.3,surimi
01.1.3.3,imitation crabmeat
01.1.3.4,"crabs, live, fresh, chilled or frozen"
01.1.3.4,"lobsters, live, fresh, chilled or frozen"
01.1.3.4,"crayfish, live, fresh, chilled or frozen"
01.1.3.4,"krill, live, fresh, chilled or frozen"
01.1.3.4,"sea spiders, live, fresh, chilled or frozen"
01.1.3.4,"shrimp, live, fresh, chilled or frozen"
01.1.3.4,"prawns, live, fresh, chilled or frozen"
01.1.3.4,"cuttlefish, live, fresh, chilled or frozen"
01.1.3.4,"squid, live, fresh, chilled or frozen"
01.1.3.4,"octopuses, live, fresh, chilled or frozen"
01.1.3.4,"sea snails, live, fresh, chilled or frozen"
01.1.3.4,"abalone, live, fresh, chilled or frozen"
01.1.3.4,"oysters, live, fresh, chilled or frozen"
01.1.3.4,"scallops, live, fresh, chilled or frozen"
01.1.3.4,"mussels, live, fresh, chilled or frozen"
01.1.3.4,"clams, live, fresh, chilled or frozen"
01.1.3.4,"cockles, live, fresh, chilled or frozen"
01.1.3.4,"ark shells, live, fresh, chilled or frozen"
01.1.3.4,"sea urchins, live, fresh, chilled or frozen"
01.1.3.4,"beche-de-mer (sea cucumbers), live, fresh, chilled or frozen"
01.1.3.4,"jellyfish, live, fresh, chilled or frozen"
01.1.3.5,dried seafood
01.1.3.5,salted seafood
01.1.3.5,seafood in brine
01.1.3.5,smoked seafood
01.1.3.7,livers of fish in fresh form
01.1.3.7,livers of fish in chilled form
01.1.3.7,livers of fish in frozen form
01.1.3.7,livers of fish in dried form
01.1.3.7,livers of fish in salted form
01.1.3.7,livers of fish in brine form
01.1.3.7,livers of fish in smoked form
01.1.3.7,livers of fish in prepared form
01.1.3.7,livers of fish in preserved form
01.1.3.7,roes of fish in fresh form
01.1.3.7,roes of fish in chilled form
01.1.3.7,roes of fish in frozen form
01.1.3.7,roes of fish in dried form
01.1.3.7,roes of fish in salted form
01.1.3.7,roes of fish in brine form
01.1.3.7,roes of fish in smoked form
01.1.3.7,roes of fish in prepared form
01.1.3.7,roes of fish in preserved form
01.1.3.7,fins of fish in meal form
01.1.3.7,fins of fish in fresh form
01.1.3.7,fins of fish in chilled form
01.1.3.7,fins of fish in frozen form
01.1.3.7,fins of fish in dried form
01.1.3.7,fins of fish in salted form
01.1.3.7,fins of fish in brine form
01.1.3.7,fins of fish in smoked form
01.1.3.7,fins of fish in prepared form
01.1.3.7,fins of fish in preserved form
01.1.3.7,maws of fish in meal form
01.1.3.7,maws of fish in fresh form
01.1.3.7,maws of fish in chilled form
01.1.3.7,maws of fish in frozen form
01.1.3.7,maws of fish in dried form
01.1.3.7,maws of fish in salted form
01.1.3.7,maws of fish in brine form
01.1.3.7,maws of fish in smoked form
01.1.3.7,maws of fish in prepared form
01.1.3.7,maws of fish in preserved form
01.1.3.7,livers of seafood in fresh form
01.1.3.7,livers of seafood in chilled form
01.1.3.7,livers of seafood in frozen form
01.1.3.7,livers of seafood in dried form
01.1.3.7,livers of seafood in salted form
01.1.3.7,livers of seafood in brine form
01.1.3.7,livers of seafood in smoked form
01.1.3.7,livers of seafood in prepared form
01.1.3.7,livers of seafood in preserved form
01.1.3.7,roes of seafood in fresh form
01.1.3.7,roes of seafood in chilled form
01.1.3.7,roes of seafood in frozen form
01.1.3.7,roes of seafood in dried form
01.1.3.7,roes of seafood in salted form
01.1.3.7,roes of seafood in brine form
01.1.3.7,roes of seafood in smoked form
01.1.3.7,roes of seafood in prepared form
01.1.3.7,roes of seafood in preserved form
01.1.4.1,raw and whole milk
01.1.4.1,raw milk of cattle
01.1.4.1,whole milk of cattle
01.1.4.1,raw milk of buffaloes
01.1.4.1,whole milk of buffaloes
01.1.4.1,raw milk of sheep
01.1.4.1,whole milk of sheep
01.1.4.1,raw milk of goats
01.1.4.1,whole milk of goats
01.1.4.1,raw milk of camels
01.1.4.1,whole milk of camels
01.1.4.1,fresh raw milk
01.1.4.1,pasteurized raw milk
01.1.4.1,sterilized (uht) raw milk
01.1.4.1,reconstituted raw milk
01.1.4.1,fresh whole milk
01.1.4.1,pasteurized whole milk
01.1.4.1,sterilized (uht) whole milk
01.1.4.1,reconstituted whole milk
01.1.4.2,skimmed milk
01.1.4.2,skimmed milk of cattle
01.1.4.2,skimmed milk of buffaloes
01.1.4.2,skimmed milk of sheep
01.1.4.2,skimmed milk of goats
01.1.4.2,skimmed milk of camels
01.1.4.2,semi-skimmed milk of cattle
01.1.4.2,semi-skimmed milk of buffaloes
01.1.4.2,semi-skimmed milk of sheep
01.1.4.2,semi-skimmed milk of goats
01.1.4.2,semi-skimmed milk of camels
01.1.4.3,powdered whole milk from all animals
01.1.4.3,powdered skimmed milk from all animals
01.1.4.3,evaporated milk from all animals
01.1.4.3,condensed milk from all animals
01.1.4.3,fresh cream from all animals
01.1.4.3,clotted cream from all animals
01.1.4.3,thickened cream from all animals
01.1.4.3,whipped cream from all animals
01.1.4.3,baked milk from all animals
01.1.4.4,non-animal milk
01.1.4.4,almond milk
01.1.4.4,coconut milk for drinking
01.1.4.4,oat milk
01.1.4.4,rice milk
01.1.4.4,soy milk
01.1.4.4,milk from nuts
01.1.4.4,milk from vegetables
01.1.4.5,cheese
01.1.4.5,fresh cheese from animal milk
01.1.4.5,fresh cheese from non-animal milk
01.1.4.5,hard cheese from animal milk
01.1.4.5,hard cheese from non-animal milk
01.1.4.5,semi-hard cheese from animal milk
01.1.4.5,semi-hard cheese from non-animal milk
01.1.4.5,blue cheese from animal milk
01.1.4.5,blue cheese from non-animal milk
01.1.4.5,cottage cheese from animal milk
01.1.4.5,cottage cheese from non-animal milk
01.1.4.5,curd from animal milk
01.1.4.5,curd from non-animal milk
01.1.4.6,yoghurt and similar products
01.1.4.6,yoghurt
01.1.4.6,buttermilk
01.1.4.6,fermented dairy products
01.1.4.6,curdled milk
01.1.4.6,curdled cream
01.1.4.6,kefir
01.1.4.6,fermented milk with added sugar
01.1.4.6,fermented milk flavoured
01.1.4.6,fermented milk with added fruits
01.1.4.6,fermented milk with added nuts
01.1.4.6,fermented milk with added cocoa
01.1.4.6,acidified milk with added sugar
01.1.4.6,acidified milk flavoured
01.1.4.6,acidified milk with added fruits
01.1.4.6,acidified milk with added nuts
01.1.4.6,acidified milk with added cocoa
01.1.4.6,concentrated fermented milk
01.1.4.6,concentrated fermented milk with added sugar
01.1.4.6,concentrated fermented milk flavoured
01.1.4.6,concentrated fermented milk with added fruits
01.1.4.6,concentrated fermented milk with added nuts
01.1.4.6,concentrated fermented milk with added cocoa
01.1.4.6,concentrated acidified milk with added sugar
01.1.4.6,concentrated acidified milk flavoured
01.1.4.6,concentrated acidified milk with added fruits
01.1.4.6,concentrated acidified milk with added nuts
01.1.4.6,concentrated acidified milk with added cocoa
01.1.4.6,coconut yoghurt
01.1.4.6,soy yoghurt
01.1.4.7,milk-based dessert and beverages
01.1.4.7,milk-based desserts containing milk of animal origin
01.1.4.7,milk-based desserts containing milk of non-animal origin
01.1.4.7,milk-based beverages containing milk of animal origin flavoured with cocoa
01.1.4.7,milk-based beverages containing milk of animal origin flavoured with coffee
01.1.4.7,milk-based beverages containing milk of non-animal origin flavoured with cocoa
01.1.4.7,milk-based beverages containing milk of non-animal origin flavoured with coffee
01.1.4.7,milk-based puddings containing milk of animal origin
01.1.4.7,milk-based puddings containing milk of non-animal origin
01.1.4.7,panna cotta
01.1.4.7,creme brulee
01.1.4.7,crema catalana
01.1.4.8,eggs
01.1.4.8,"hens eggs in shell, fresh"
01.1.4.8,"turtle eggs in shell, fresh"
01.1.4.8,"eggs whether in shell or not, preserved"
01.1.4.8,"eggs whether in shell or not, cooked"
01.1.4.8,"egg yolks, fresh"
01.1.4.8,"egg yolks, preserved"
01.1.4.8,egg albumen
01.1.4.9,whey
01.1.4.9,casein
01.1.4.9,cream
01.1.4.9,concentrated cream
01.1.4.9,cream containing added sugar
01.1.4.9,cream powder
01.1.4.9,milk constituents
01.1.4.9,milk protein concentrates
01.1.4.9,products obtained from whey
01.1.5.1,vegetable oils
01.1.5.1,sunflower seed oil
01.1.5.1,safflower oil
01.1.5.1,palm oil
01.1.5.1,olive oil
01.1.5.1,soya bean oil
01.1.5.1,groundnut oil
01.1.5.1,rapeseed oil
01.1.5.1,colza oil
01.1.5.1,mustard oil
01.1.5.1,corn oil
01.1.5.1,cotton oil
01.1.5.1,coconut oil
01.1.5.1,avocado oil
01.1.5.1,rice bran oil
01.1.5.2,butter
01.1.5.2,butter oil
01.1.5.2,ghee
01.1.5.3,margarine and similar preparations
01.1.5.3,margarine
01.1.5.3,diet margarine
01.1.5.9,pig fat
01.1.5.9,lard
01.1.5.9,lard with leaves
01.1.5.9,fat from cattle
01.1.5.9,fat from buffaloes
01.1.5.9,fat from sheep
01.1.5.9,fat from goats
01.1.5.9,fat from poultry
01.1.5.9,greaves fat
01.1.5.9,oils from fish
01.1.5.9,fats from fish
01.1.6.1,"dates, figs and tropical fruits, fresh"
01.1.6.1,"dates, fresh"
01.1.6.1,"figs, fresh"
01.1.6.1,"avocados, fresh"
01.1.6.1,"sweet bananas, fresh"
01.1.6.1,"dessert bananas, fresh"
01.1.6.1,"mangoes, fresh"
01.1.6.1,"guavas, fresh"
01.1.6.1,"mangosteens, fresh"
01.1.6.1,"papayas, fresh"
01.1.6.1,"pineapples, fresh"
01.1.6.1,"coconuts, fresh"
01.1.6.1,"breadfruits, fresh"
01.1.6.1,"cashew apples, fresh"
01.1.6.1,"cherimoyas, fresh"
01.1.6.1,"durians, fresh"
01.1.6.1,"jackfruits, fresh"
01.1.6.1,"mamey apples, fresh"
01.1.6.1,"sapodillas, fresh"
01.1.6.1,"sapotes, fresh"
01.1.6.1,"soursops, fresh"
01.1.6.2,"citrus fruits, fresh"
01.1.6.2,fresh oranges
01.1.6.2,fresh pomelos
01.1.6.2,fresh grapefruits
01.1.6.2,fresh lemons
01.1.6.2,fresh limes
01.1.6.2,fresh tangerines
01.1.6.2,fresh mandarins
01.1.6.2,fresh clementines
01.1.6.3,"stone fruits and pome fruits, fresh"
01.1.6.3,"apples, fresh"
01.1.6.3,"pears, fresh"
01.1.6.3,"quinces, fresh"
01.1.6.3,"apricots, fresh"
01.1.6.3,"cherries, fresh"
01.1.6.3,"sour cherries, fresh"
01.1.6.3,"peaches, fresh"
01.1.6.3,"nectarines, fresh"
01.1.6.3,"plums, fresh"
01.1.6.3,"sloes, fresh"
01.1.6.4,"berries, fresh"
01.1.6.4,fresh currants
01.1.6.4,fresh gooseberries
01.1.6.4,fresh raspberries
01.1.6.4,fresh blackberries
01.1.6.4,fresh mulberries
01.1.6.4,fresh loganberries
01.1.6.4,fresh strawberries
01.1.6.5,"grapes, fresh"
01.1.6.5,"kiwi fruits, fresh"
01.1.6.5,"cantaloupes, fresh"
01.1.6.5,"watermelons, fresh"
01.1.6.5,"pomegranates, fresh"
01.1.6.6,"fruits, frozen"
01.1.6.6,"fruits, frozen, without added sugar"
01.1.6.6,"fruits, frozen, with added sugar"
01.1.6.6,"fruits, cooked, frozen, without added sugar"
01.1.6.6,"fruits, cooked, frozen, with added sugar"
01.1.6.6,"fruits, uncooked, frozen, without added sugar"
01.1.6.6,"fruits, uncooked, frozen, with added sugar"
01.1.6.7,"fruits, dried and dehydrated"
01.1.6.7,raisins 
01.1.6.7,prunes 
01.1.6.7,dried apricots 
01.1.6.7,dried coconuts 
01.1.6.8,"nuts, in shell or shelled"
01.1.6.8,almonds in shell
01.1.6.8,almonds shelled
01.1.6.8,cashew nuts in shell
01.1.6.8,cashew nuts shelled
01.1.6.8,chestnuts in shell
01.1.6.8,chestnuts shelled
01.1.6.8,hazelnuts in shell
01.1.6.8,hazelnuts shelled
01.1.6.8,pistachios in shell
01.1.6.8,pistachios shelled
01.1.6.8,walnuts in shell
01.1.6.8,walnuts shelled
01.1.6.8,brazil nuts in shell
01.1.6.8,brazil nuts shelled
01.1.6.8,groundnuts in shell
01.1.6.8,groundnuts shelled
01.1.6.9,fruit flour
01.1.6.9,nut flour
01.1.6.9,roasted nuts
01.1.6.9,roasted groundnuts
01.1.6.9,salted nuts
01.1.6.9,salted groundnuts
01.1.6.9,canned fruit
01.1.6.9,homogenized fruit preparations
01.1.6.9,fruit pickles
01.1.6.9,frozen fruit and nut preparations
01.1.6.9,non-frozen fruit and nut preparations
01.1.7.1,"leafy or stem vegetables, fresh or chilled"
01.1.7.1,"asparagus, fresh or chilled"
01.1.7.1,"cabbages, fresh or chilled"
01.1.7.1,"cauliflower, fresh or chilled"
01.1.7.1,"broccoli, fresh or chilled"
01.1.7.1,"lettuce, fresh or chilled"
01.1.7.1,"chicory, fresh or chilled"
01.1.7.1,"spinach, fresh or chilled"
01.1.7.1,"artichokes, fresh or chilled"
01.1.7.2,"fruit-bearing vegetables, fresh or chilled"
01.1.7.2,"fruit-bearing vegetables, fresh"
01.1.7.2,"fruit-bearing vegetables, chilled"
01.1.7.2,chilies
01.1.7.2,peppers
01.1.7.2,cucumbers
01.1.7.2,gherkins
01.1.7.2,eggplants
01.1.7.2,aubergines
01.1.7.2,tomatoes
01.1.7.2,pumpkins
01.1.7.2,squash
01.1.7.2,gourds
01.1.7.3,"green leguminous vegetables, fresh or chilled"
01.1.7.3,"green beans, fresh"
01.1.7.3,"green beans, chilled"
01.1.7.3,"green peas, fresh"
01.1.7.3,"green peas, chilled"
01.1.7.3,"green broad beans, fresh, also known as fava beans"
01.1.7.3,"green broad beans, chilled, also known as fava beans"
01.1.7.3,"green horsebeans, fresh, also known as fava beans"
01.1.7.3,"green horsebeans, chilled, also known as fava beans"
01.1.7.3,"green soya beans, fresh"
01.1.7.3,"green soya beans, chilled"
01.1.7.4,"carrots, fresh or chilled"
01.1.7.4,"turnips, fresh or chilled"
01.1.7.4,"garlic, fresh or chilled"
01.1.7.4,"onions, fresh or chilled"
01.1.7.4,"leeks, fresh or chilled"
01.1.7.4,"alliaceous vegetables, fresh or chilled"
01.1.7.4,"root vegetables, fresh or chilled"
01.1.7.4,"bulb vegetables, fresh or chilled"
01.1.7.4,"tuberous vegetables, fresh or chilled"
01.1.7.4,"mushrooms, fresh or chilled"
01.1.7.4,"truffles, fresh or chilled"
01.1.7.4,"seaweeds, fresh or chilled"
01.1.7.4,"aquatic plants, fresh or chilled"
01.1.7.4,"olives, fresh or chilled"
01.1.7.4,"mixtures of vegetables, fresh or chilled"
01.1.7.5,"tubers, plantains and cooking bananas, fresh or chilled"
01.1.7.5,"fresh or chilled tubers, including:"
01.1.7.5,sweet potatoes
01.1.7.5,cassava
01.1.7.5,manioc
01.1.7.5,yucca
01.1.7.5,yams
01.1.7.5,taro
01.1.7.5,"yautia (also known as malanga, new cocoyam, ocumo and tannia)"
01.1.7.5,plantains
01.1.7.5,cooking bananas
01.1.7.5,arrowroots
01.1.7.5,lotus roots
01.1.7.5,jerusalem artichokes (topinambur)
01.1.7.5,tacca
01.1.7.6,pulses
01.1.7.6,"dried leguminous vegetables, shelled or unshelled, whole or broken, but not further prepared, such as:"
01.1.7.6,common beans
01.1.7.6,broad beans
01.1.7.6,"horsebeans, also known as fava beans"
01.1.7.6,chickpeas
01.1.7.6,lentils
01.1.7.6,peas
01.1.7.6,cowpeas
01.1.7.6,pigeon peas
01.1.7.6,bambara beans
01.1.7.6,mixtures of various pulses
01.1.7.7,dried soybeans
01.1.7.7,dried potatoes
01.1.7.7,dehydrated garlic
01.1.7.7,dehydrated onions
01.1.7.8,"vegetables, tubers, plantains and cooking bananas, frozen"
01.1.7.8,frozen vegetables listed in subclasses 01.1.7.1 to 01.1.7.4
01.1.7.8,frozen tubers
01.1.7.8,frozen plantains
01.1.7.8,frozen cooking bananas
01.1.7.9,fresh vegetables
01.1.7.9,fresh tubers
01.1.7.9,fresh plantains
01.1.7.9,fresh cooking bananas
01.1.7.9,fresh pulses
01.1.7.9,ground vegetables
01.1.7.9,ground tubers
01.1.7.9,ground plantains
01.1.7.9,ground cooking bananas
01.1.7.9,ground pulses
01.1.7.9,frozen vegetables
01.1.7.9,frozen tubers
01.1.7.9,frozen salep
01.1.7.9,frozen plantains
01.1.7.9,frozen cooking bananas
01.1.7.9,frozen pulses
01.1.7.9,flour of vegetables
01.1.7.9,flour of pulses
01.1.7.9,flour of tubers
01.1.7.9,flour of plantains
01.1.7.9,flour of cooking bananas
01.1.7.9,canned vegetables
01.1.7.9,preserved olives
01.1.7.9,vegetable flakes
01.1.7.9,vegetable purees
01.1.7.9,vegetable chips
01.1.7.9,vegetable crisps
01.1.7.9,frozen chipped potatoes
01.1.7.9,vegetable concentrates
01.1.7.9,homogenized vegetable preparations
01.1.7.9,vegetable pickles
01.1.7.9,soy meat
01.1.7.9,soy burgers
01.1.7.9,veggie burgers
01.1.7.9,tofu
01.1.7.9,tempeh
01.1.7.9,meat substitutes made from vegetables
01.1.7.9,meat substitutes made from nuts
01.1.7.9,kocho flatbread made from the starch obtained from the fermentation of the green leaf sheaths of the enset plant
01.1.7.9,potato starch
01.1.7.9,tapioca starch
01.1.7.9,sago starch
01.1.8.1,cane sugar and beet sugar
01.1.8.1,"cane sugar, raw and refined, powdered, crystallized or in lumps"
