code,title
01.1.2.1,Ball python
01.1.2.1,Emperor scorpion
01.1.2.1,Mealworm
01.1.2.1,Garden snail
01.1.2.1,Bullfrog
01.1.2.2,"Meat, fresh, chilled or frozen"
01.1.2.2,Beef tenderloin
01.1.2.2,Water buffalo flank
01.1.2.2,Pork shoulder
01.1.2.2,Goat leg
01.1.2.2,Lamb chops
01.1.2.2,Chicken breast
01.1.2.2,Duck confit
01.1.2.2,Goose liver
01.1.2.2,Turkey drumstick
01.1.2.2,Guinea fowl ballotine
01.1.2.2,Hare saddle
01.1.2.2,Rabbit loin
01.1.2.2,Horse steak
01.1.2.2,Donkey sausage
01.1.2.2,Camel roast
01.1.2.2,Alpaca stew
01.1.2.2,Llama jerky
01.1.2.2,Guanaco burger
01.1.2.2,Vicuna carpaccio
01.1.2.2,Antelope medallions
01.1.2.2,Venison haunch
01.1.2.2,Wild boar bacon
01.1.2.2,Kangaroo tail
01.1.2.2,Ostrich steak
01.1.2.2,Emu sausage
01.1.2.2,Rhea cutlet
01.1.2.2,Pheasant breast
01.1.2.2,Grouse pie
01.1.2.2,Pigeon pastilla
01.1.2.2,Quail egg
01.1.2.2,Snake fillet
01.1.2.2,Alligator ribs
01.1.2.2,Spider skewers
01.1.2.2,Scorpion stir-fry
01.1.2.2,Mealworm protein
01.1.2.2,Terrestrial snail escargots
01.1.2.2,Frog legs
01.1.2.2,Minced beef
01.1.2.2,Minced pork
01.1.2.2,Minced lamb
01.1.2.2,Minced chicken
01.1.2.2,Seal steak
01.1.2.2,Walrus steak
01.1.2.2,Whale blubber
01.1.2.3,"Meat, dried, salted, in brine or smoked"
01.1.2.3,Beef jerky
01.1.2.3,Salted pork belly
01.1.2.3,Smoked venison
01.1.2.3,Dry-cured ham
01.1.2.3,Smoked bacon
01.1.2.3,Air-dried salami
01.1.2.4,"Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked"
01.1.2.4,Beef tongue
01.1.2.4,Pork blood
01.1.2.4,Lamb tripe
01.1.2.4,Chicken gizzards
01.1.2.4,Pig trotters
01.1.2.4,Smoked beef heart
01.1.2.4,Salted sheep intestines
01.1.2.5,"Preparations of meat, offal, blood and other parts of slaughtered animals"
01.1.2.5,Pork sausage
01.1.2.5,Beef sausage
01.1.2.5,Chicken sausage
01.1.2.5,Lamb sausage
01.1.2.5,Marinated pork loin
01.1.2.5,Marinated beef cubes
01.1.2.5,Canned beef stew
01.1.2.5,Canned chicken soup
01.1.2.5,Ground beef and pork blend
01.1.2.5,Ground chicken and turkey mix
01.1.2.5,Chicken liver pate
01.1.2.5,Duck liver pate
01.1.2.5,Breaded pork cutlet
01.1.2.5,Breaded chicken breast
01.1.2.5,Blood sausage
01.1.3.1,"Fish, live, fresh, chilled or frozen"
01.1.3.1,Live cod
01.1.3.1,Fresh tuna
01.1.3.1,Chilled salmon
01.1.3.1,Frozen haddock fillets
01.1.3.1,Frozen swordfish meat
01.1.3.2,"Fish, dried, salted, in brine or smoked"
01.1.3.2,Smoked cod fillets
01.1.3.2,Salted herring
01.1.3.2,Dried haddock
01.1.3.2,Smoked salmon
01.1.3.2,Salted pollock
01.1.3.3,Fish preparations
01.1.3.3,Breaded cod fillets
01.1.3.3,Canned tuna in brine
01.1.3.3,Imitation crab sticks
01.1.3.3,Frozen battered haddock
01.1.3.3,Smoked salmon
01.1.3.3,Canned sardines in oil
01.1.3.3,Surimi seafood salad
01.1.3.4,"Other seafood, live, fresh, chilled or frozen"
01.1.3.4,Dungeness crab
01.1.3.4,American lobster
01.1.3.4,Red king crab
01.1.3.4,Antarctic krill
01.1.3.4,Giant sea spider
01.1.3.4,Brown shrimp
01.1.3.4,Tiger prawn
01.1.3.4,Common cuttlefish
01.1.3.4,Humboldt squid
01.1.3.4,Giant octopus
01.1.3.4,Common periwinkle
01.1.3.4,Abalone
01.1.3.4,Pacific oyster
01.1.3.4,Bay scallop
01.1.3.4,Blue mussel
01.1.3.4,Littleneck clam
01.1.3.4,Cockle
01.1.3.4,Noah's ark shell
01.1.3.4,Purple sea urchin
01.1.3.4,Sea cucumber
01.1.3.4,Moon jellyfish
01.1.3.5,"Other seafood, dried, salted, in brine or smoked"
01.1.3.5,Smoked sturgeon
01.1.3.5,Dried octopus
01.1.3.5,Salted cod
01.1.3.5,Smoked eel
01.1.3.5,Dried squid
01.1.3.6,Other seafood preparations
01.1.3.6,Smoked mackerel fillets
01.1.3.6,Pickled herring
01.1.3.6,Marinated octopus salad
01.1.3.6,Crab cakes
01.1.3.6,Shrimp scampi
01.1.3.6,Canned sardines
01.1.3.6,Lobster bisque
01.1.3.6,Fish pie
01.1.3.6,Seafood paella
01.1.3.7,"Livers, roes and other offal of fish and of other seafood in all forms"
01.1.3.7,Cod liver
01.1.3.7,Herring roe
01.1.3.7,Tuna milt
01.1.3.7,Monkfish liver
01.1.3.7,Salmon roe
01.1.3.7,Smoked cod maws
01.1.3.7,Dried shark fins
01.1.3.7,Salted cod maws
01.1.3.7,Frozen tuna milt
01.1.4.1,Raw and whole milk
01.1.4.1,Cattle raw milk
01.1.4.1,Buffalo whole milk
01.1.4.1,Sheep pasteurized milk
01.1.4.1,Goat sterilized milk
01.1.4.1,Camel fresh milk
01.1.4.1,Reconstituted whole milk
01.1.4.2,Skimmed milk
01.1.4.2,Cattle skim milk
01.1.4.2,Buffalo skim milk
01.1.4.2,Goat skim milk
01.1.4.2,Camel skim milk
01.1.4.2,Sheep skim milk
01.1.4.3,Other milk and cream
01.1.4.3,Whole milk powder
01.1.4.3,Skimmed milk powder
01.1.4.3,Evaporated milk
01.1.4.3,Condensed milk
01.1.4.3,Fresh cream
01.1.4.3,Clotted cream
01.1.4.3,Thickened cream
01.1.4.3,Whipped cream
01.1.4.3,Baked milk
01.1.4.4,Non-animal milk
01.1.4.4,Almond beverage
01.1.4.4,Coconut drink
01.1.4.4,Oat milk
01.1.4.4,Rice milk
01.1.4.4,Soy milk
01.1.4.4,Hazelnut milk
01.1.4.5,Cheese
01.1.4.5,Brie
01.1.4.5,Cheddar
01.1.4.5,Gorgonzola
01.1.4.5,Ricotta
01.1.4.5,Feta
01.1.4.5,Halloumi
01.1.4.5,Paneer
01.1.4.5,Wensleydale
01.1.4.5,Roquefort
01.1.4.5,Mascarpone
01.1.4.6,Yoghurt and similar products
01.1.4.6,Plain yoghurt
01.1.4.6,Greek yoghurt
01.1.4.6,Kefir drink
01.1.4.6,Soy yoghurt
01.1.4.6,Coconut yoghurt
01.1.4.6,Buttermilk
01.1.4.6,Curdled cream
01.1.4.6,Acidified milk drink
01.1.4.7,Milk-based dessert and beverages
01.1.4.7,Chocolate milk
01.1.4.7,Vanilla milkshake
01.1.4.7,Strawberry yogurt
01.1.4.7,Coconut milk pudding
01.1.4.7,Almond milk panna cotta
01.1.4.7,Espresso latte
01.1.4.7,Iced mocha
01.1.4.7,Hazelnut cappuccino
01.1.4.7,Rice milk creme brulee
01.1.4.7,Oat milk crema catalana
01.1.4.8,Eggs
01.1.4.8,Chicken eggs
01.1.4.8,Duck eggs
01.1.4.8,Goose eggs
01.1.4.8,Quail eggs
01.1.4.8,Turtle eggs
01.1.4.8,Salted duck eggs
01.1.4.8,Century eggs
01.1.4.8,Liquid egg yolk
01.1.4.8,Frozen egg yolk
01.1.4.8,Dried egg yolk
01.1.4.8,Liquid egg white
01.1.4.8,Frozen egg white
01.1.4.8,Dried egg white
01.1.4.9,Other dairy products
01.1.4.9,Whey
01.1.4.9,Casein
01.1.4.9,Sweetened cream
01.1.4.9,Cream powder
01.1.4.9,Milk protein concentrate
01.1.4.9,Whey protein
01.1.4.9,Dairy-based spread
01.1.5.1,Vegetable oils
01.1.5.1,Sunflower oil
01.1.5.1,Safflower oil
01.1.5.1,Palm oil
01.1.5.1,Olive oil
01.1.5.1,Soybean oil
01.1.5.1,Peanut oil
01.1.5.1,Rapeseed oil
01.1.5.1,Mustard oil
01.1.5.1,Corn oil
01.1.5.1,Cottonseed oil
01.1.5.1,Coconut oil
01.1.5.1,Avocado oil
01.1.5.1,Rice bran oil
01.1.5.2,Butter and other oils and fats derived from milk
01.1.5.2,Dairy butter
01.1.5.2,Butter oil
01.1.5.2,Clarified butter
01.1.5.3,Margarine and similar preparations
01.1.5.3,Whipped margarine
01.1.5.3,Reduced-fat margarine
01.1.5.3,Vegan margarine
01.1.5.9,Other animal oils and fats
01.1.5.9,Pork lard with sage
01.1.5.9,Beef tallow
01.1.5.9,Mutton fat
01.1.5.9,Chicken grease
01.1.5.9,Goat fat
01.1.5.9,Duck fat
01.1.5.9,Greaves oil
01.1.5.9,Herring oil
01.1.6.1,"Dates, figs and tropical fruits, fresh"
01.1.6.1,Medjool dates
01.1.6.1,Kadota figs
01.1.6.1,Hass avocados
01.1.6.1,Lady Finger bananas
01.1.6.1,Alphonso mangoes
01.1.6.1,Pink guavas
01.1.6.1,Mangosteens
01.1.6.1,Solo papayas
01.1.6.1,Smooth Cayenne pineapples
01.1.6.1,Macapuno coconuts
01.1.6.1,Breadfruit
01.1.6.2,"Citrus fruits, fresh"
01.1.6.2,Valencia oranges
01.1.6.2,Ruby Red grapefruits
01.1.6.2,Eureka lemons
01.1.6.2,Key limes
01.1.6.2,Dancy tangerines
01.1.6.2,Owari satsuma mandarins
01.1.6.2,Clemenules clementines
01.1.6.2,Bergamot oranges
01.1.6.3,"Stone fruits and pome fruits, fresh"
01.1.6.3,Gala apples
01.1.6.3,Bartlett pears
01.1.6.3,Moorpark apricots
01.1.6.3,Bing cherries
01.1.6.3,Yellow nectarines
01.1.6.3,Italian plums
01.1.6.3,Asian pears
01.1.6.4,"Berries, fresh"
01.1.6.4,Red currants
01.1.6.4,Green gooseberries
01.1.6.4,Heritage raspberries
01.1.6.4,Marion blackberries
01.1.6.4,Black mulberries
01.1.6.4,Loganberries
01.1.6.4,Alpine strawberries
01.1.6.4,Boysenberries
01.1.6.5,"Other fruits, fresh"
01.1.6.5,Thompson seedless grapes
01.1.6.5,Golden kiwis
01.1.6.5,Honeydew melons
01.1.6.5,Seedless watermelons
01.1.6.5,Wonderful pomegranates
01.1.6.5,Mangoes
01.1.6.5,Lychees
01.1.6.5,Star fruits
01.1.6.5,Avocados
01.1.6.5,Raspberries
01.1.6.6,"Fruits, frozen"
01.1.6.6,Frozen strawberries
01.1.6.6,Frozen blueberries
01.1.6.6,Frozen mango chunks
01.1.6.6,Frozen peach slices
01.1.6.6,Frozen raspberry blend
01.1.6.7,"Fruits, dried and dehydrated"
01.1.6.7,Thompson raisins
01.1.6.7,Italian prunes
01.1.6.7,Turkish apricots
01.1.6.7,Shredded coconut
01.1.6.7,Mango chips
01.1.6.7,Dried cranberries
01.1.6.8,"Nuts, in shell or shelled"
01.1.6.8,Shelled almonds
01.1.6.8,Cashew kernels
01.1.6.8,Chestnuts in shell
01.1.6.8,Hazelnut meats
01.1.6.8,Pistachio kernels
01.1.6.8,Walnut halves
01.1.6.8,Brazil nut pieces
01.1.6.8,Groundnut kernels
01.1.6.9,"Fruits and nuts, ground, and in other preparations"
01.1.6.9,Roasted cashews
01.1.6.9,Salted peanuts
01.1.6.9,Canned peaches
01.1.6.9,Frozen mango slices
01.1.6.9,Homogenized apple sauce
01.1.6.9,Fruit chutney
01.1.6.9,Almond flour
01.1.6.9,Hazelnut flour
01.1.7.1,"Leafy or stem vegetables, fresh or chilled"
01.1.7.1,Asparagus spears
01.1.7.1,Savoy cabbage
01.1.7.1,Romanesco broccoli
01.1.7.1,Butter lettuce
01.1.7.1,Spinach leaves
01.1.7.1,Globe artichoke
01.1.7.1,Celery stalks
01.1.7.1,Fennel bulbs
01.1.7.2,"Fruit-bearing vegetables, fresh or chilled"
01.1.7.2,Anaheim chili
01.1.7.2,Bell pepper
01.1.7.2,Kirby cucumber
01.1.7.2,Pickling gherkin
01.1.7.2,Black Beauty eggplant
01.1.7.2,Beefsteak tomato
01.1.7.2,Butternut squash
01.1.7.2,Acorn squash
01.1.7.2,Birdhouse gourd
01.1.7.3,"Green leguminous vegetables, fresh or chilled"
01.1.7.3,String beans
01.1.7.3,English peas
01.1.7.3,Fava beans
01.1.7.3,Edamame
01.1.7.3,Snap beans
01.1.7.4,"Other vegetables, fresh or chilled"
01.1.7.4,Bunched carrots
01.1.7.4,Turnips
01.1.7.4,Fresh garlic
01.1.7.4,Yellow onions
01.1.7.4,Fresh leeks
01.1.7.4,Jerusalem artichokes
01.1.7.4,Cultivated mushrooms
01.1.7.4,Black truffles
01.1.7.4,Sea lettuce
01.1.7.4,Green olives
01.1.7.4,Savoy cabbage
01.1.7.4,Pre-packaged vegetable medley
01.1.7.5,"Tubers, plantains and cooking bananas, fresh or chilled"
01.1.7.5,Russet potato
01.1.7.5,Sweet potato
01.1.7.5,Cassava
01.1.7.5,Yam
01.1.7.5,Taro
01.1.7.5,Malanga
01.1.7.5,Plantain
01.1.7.5,Arrowroot
01.1.7.5,Lotus root
01.1.7.5,Jerusalem artichoke
01.1.7.5,Tacca
01.1.7.6,Pulses
01.1.7.6,Navy beans
01.1.7.6,Kidney beans
01.1.7.6,Fava beans
01.1.7.6,Garbanzo beans
01.1.7.6,Crimson lentils
01.1.7.6,Green peas
01.1.7.6,Black-eyed peas
01.1.7.6,Red gram
01.1.7.6,Bambara groundnuts
01.1.7.6,Pulse medley
01.1.7.7,"Other vegetables, tubers, plantains and cooking bananas, dried and dehydrated"
01.1.7.7,Dehydrated carrots
01.1.7.7,Dried sweet potatoes
01.1.7.7,Dehydrated parsnips
01.1.7.7,Dried cassava
01.1.7.7,Dehydrated taro
01.1.7.7,Dried plantains
01.1.7.7,Dehydrated yams
01.1.7.8,"Vegetables, tubers, plantains and cooking bananas, frozen"
01.1.7.8,Frozen broccoli florets
01.1.7.8,Frozen cauliflower
01.1.7.8,Frozen green beans
01.1.7.8,Frozen sweet corn kernels
01.1.7.8,Frozen carrots
01.1.7.8,Frozen parsnips
01.1.7.8,Frozen turnips
01.1.7.8,Frozen cassava
01.1.7.8,Frozen yams
01.1.7.8,Frozen plantains
01.1.7.8,Frozen cooking bananas
01.1.7.9,"Vegetables, tubers, plantains, cooking bananas and pulses, ground, and in other preparations"
01.1.7.9,Artichoke flour
01.1.7.9,Canned green beans
01.1.7.9,Olive paste
01.1.7.9,Dehydrated carrot flakes
01.1.7.9,Sweet potato crisps
01.1.7.9,Frozen french fries
01.1.7.9,Spinach concentrate
01.1.7.9,Mashed sweet potatoes
01.1.7.9,Pickled gherkins
01.1.7.9,Soybean patties
01.1.7.9,Veggie burgers
01.1.7.9,Tofu
01.1.7.9,Tempeh
01.1.7.9,Kocho
01.1.7.9,Potato starch
01.1.7.9,Tapioca
01.1.7.9,Sago
01.1.8.1,Cane sugar and beet sugar
01.1.8.1,Raw cane sugar
01.1.8.1,Granulated beet sugar
01.1.8.1,Powdered cane sugar
01.1.8.1,Beet sugar cubes
01.1.8.1,Cane sugar crystals
01.1.8.2,Other sugars and sugar substitutes
01.1.8.2,Coconut sugar
01.1.8.2,Stevia extract
01.1.8.2,Corn syrup
01.1.8.2,Fructose syrup
01.1.8.2,Lactose syrup
01.1.8.2,Invert sugar
01.1.8.2,Artificial honey
01.1.8.2,Saccharin
01.1.8.2,Flavored cane sugar
01.1.8.2,Flavored beet sugar
01.1.8.2,Maple sugar
01.1.8.2,Maple syrup
01.1.8.2,Caramel
01.1.8.2,Molasses
01.1.8.3,"Jams, marmalades, fruit jellies, purées and pastes, and honey"
01.1.8.3,Apricot jam
01.1.8.3,Orange marmalade
01.1.8.3,Apple compote
01.1.8.3,Redcurrant jelly
01.1.8.3,Peach puree
01.1.8.3,Fig paste
01.1.8.3,Acacia honey
01.1.8.3,Lemon curd
01.1.8.4,"Nut purées, nut butters and nut pastes"
01.1.8.4,Peanut butter
01.1.8.4,Almond butter
01.1.8.4,Cashew butter
01.1.8.4,Hazelnut butter
01.1.8.4,Macadamia nut butter
01.1.8.4,Pecan butter
01.1.8.4,Pistachio butter
01.1.8.4,Walnut butter
01.1.8.5,"Chocolate, cocoa and cocoa-based food products"
01.1.8.5,Cocoa beans
01.1.8.5,Unsweetened cocoa powder
01.1.8.5,Dark chocolate bar
01.1.8.5,Milk chocolate slab
01.1.8.5,Chocolate fudge
01.1.8.5,Chocolate mousse
01.1.8.5,Hazelnut chocolate spread
01.1.8.5,Chocolate-covered almonds
01.1.8.5,Chocolate-coated pretzels
01.1.8.6,"Ice, ice cream and sorbets"
01.1.8.6,Crystal ice cubes
01.1.8.6,Vanilla ice cream
01.1.8.6,Mango sorbet
01.1.8.6,Frozen strawberry yogurt
01.1.8.6,Cherry ice pop
01.1.8.6,Chocolate tofu ice cream
01.1.8.9,Other sugar confectionery and desserts n.e.c.
01.1.8.9,Sugared orange peel
01.1.8.9,Chewing gum
01.1.8.9,Butterscotch toffee
01.1.8.9,Fruit pastilles
01.1.8.9,Hard candies
01.1.8.9,White chocolate bar
01.1.8.9,Marzipan confection
01.1.8.9,Nougat
01.1.8.9,Pistachio brittle
01.1.8.9,Candied ginger
01.1.8.9,Sugar-coated almonds
01.1.8.9,Marshmallow dessert
01.1.8.9,Jelly sweets
01.1.9.1,Ready-made food
01.1.9.1,Beef ravioli with tomato sauce
01.1.9.1,Chicken and vegetable stir-fry
01.1.9.1,Frozen Salisbury steak TV dinner
01.1.9.1,Greek salad with feta
01.1.9.1,Turkey and Swiss sandwich
01.1.9.1,Pepperoni pizza
01.1.9.1,Spinach and cheese quiche
01.1.9.1,Precooked cheese omelette
01.1.9.1,Chicken noodle soup
01.1.9.1,Beef stew
01.1.9.1,Chicken fajita meal kit
01.1.9.2,Baby food
01.1.9.2,Infant formula
01.1.9.2,Rice cereal for babies
01.1.9.2,Pureed carrots for infants
01.1.9.2,Baby food with chicken
01.1.9.2,Banana puree for babies
01.1.9.3,"Salt, condiments and sauces"
01.1.9.3,Sea salt
01.1.9.3,Hot sauce
01.1.9.3,Dijon mustard
01.1.9.3,Mayonnaise
01.1.9.3,Tomato ketchup
01.1.9.3,Soy sauce
01.1.9.3,Apple cider vinegar
01.1.9.3,Coconut milk
01.1.9.4,"Spices, culinary herbs and seeds"
01.1.9.4,Black peppercorns
01.1.9.4,Allspice
01.1.9.4,Ground ginger
01.1.9.4,Dried parsley
01.1.9.4,Fresh rosemary
01.1.9.4,Thyme leaves
01.1.9.4,Poppy seeds
01.1.9.4,Sesame seeds
01.1.9.4,Linseeds
01.1.9.9,Other food products n.e.c.
01.1.9.9,Sugarcane sticks
01.1.9.9,Baking powder mix
01.1.9.9,Chicken bouillon cubes
01.1.9.9,Agar-agar powder
01.1.9.9,Instant chocolate pudding
01.1.9.9,Beef broth concentrate
01.1.9.9,Ready-made pie filling
01.2.1.0,Fruit and vegetable juices
01.2.1.0,Apple juice
01.2.1.0,Carrot juice
01.2.1.0,Grapefruit juice
01.2.1.0,Tomato juice
01.2.1.0,Orange juice concentrate
01.2.1.0,Cranberry syrup
01.2.1.0,Beet juice powder
01.2.2.0,Coffee and coffee substitutes
01.2.2.0,Arabica coffee
01.2.2.0,Robusta coffee
01.2.2.0,Decaffeinated coffee
01.2.2.0,Instant coffee
01.2.2.0,Coffee extract
01.2.2.0,Coffee concentrate
01.2.2.0,Chicory-based coffee substitute
01.2.2.0,Roasted chicory extract
01.2.2.0,Coffee beverage mix
01.2.3.0,"Tea, maté and other plant-derived products for infusion"
01.2.3.0,Sencha tea
01.2.3.0,Assam tea
01.2.3.0,Yerba mate
01.2.3.0,Pu-erh tea
01.2.3.0,Chamomile infusion
01.2.3.0,Rooibos infusion
01.2.3.0,Instant black tea
01.2.3.0,Peach iced tea
01.2.4.0,Cocoa drinks
01.2.4.0,Hot cocoa beverage
01.2.4.0,Chocolate malt drink
01.2.4.0,Cocoa frappe
01.2.4.0,Chocolate smoothie
01.2.4.0,Cocoa-infused espresso
01.2.5.0,Water
01.2.5.0,Evian natural spring water
01.2.5.0,Perrier sparkling mineral water
01.2.5.0,Fiji natural artesian water
01.2.5.0,San Pellegrino sparkling mineral water
01.2.5.0,Voss still water
01.2.6.0,Soft drinks
01.2.6.0,Cola
01.2.6.0,Lemonade
01.2.6.0,Grape soda
01.2.6.0,Sparkling apple juice
01.2.6.0,Ginger ale
01.2.9.0,Other non-alcoholic beverages
01.2.9.0,Sparkling raspberry water
01.2.9.0,Electrolyte-enhanced sports drink
01.2.9.0,Pre-workout powder
01.2.9.0,Organic birch sap
01.2.9.0,Aloe vera beverage
01.2.9.0,Vanilla syrup
01.2.9.0,Iced green tea
01.3.0.0,Services for processing primary goods for food and non-alcoholic beverages
01.3.0.0,Flour milling service
01.3.0.0,Oil extraction service
01.3.0.0,Fruit juice pressing service
01.3.0.0,Vegetable juice pressing service
01.3.0.0,Livestock slaughtering service
01.3.0.0,Game meat processing service
02.1.1.0,Spirits and liquors
02.1.1.0,Apricot eau de vie
02.1.1.0,Coffee liqueur
02.1.1.0,Honey mead
02.1.1.0,Chilean pisco
02.1.1.0,Italian grappa
02.1.1.0,French marc
02.1.1.0,Herbal aperitif
02.1.2.1,Wine from grapes
02.1.2.1,Cabernet Sauvignon
02.1.2.1,Sherry
02.1.2.1,Prosecco
02.1.2.1,Ice wine
02.1.2.1,Dealcoholized wine
02.1.2.1,Wine-based aperitif
02.1.2.2,Wine from other sources
02.1.2.2,Apple cider
02.1.2.2,Pear cider
02.1.2.2,Sparkling sake
02.1.2.2,Unfiltered sake
02.1.3.0,Beer
02.1.3.0,India Pale Ale
02.1.3.0,Pilsner
02.1.3.0,Irish Stout
02.1.3.0,Robust Porter
02.1.3.0,Wheat Ale
02.1.3.0,Helles Lager
02.1.3.0,Non-Alcoholic Pale Ale
02.1.3.0,Low-Alcohol Lager
02.1.9.0,Other alcoholic beverages
02.1.9.0,Vodka soda
02.1.9.0,Rum and cola
02.1.9.0,Gin and tonic
02.1.9.0,Whiskey ginger
02.1.9.0,Shandy
02.1.9.0,Cola beer
02.1.9.0,Radler
02.2.0.0,Alcohol production services
02.2.0.0,Apple cider pressing
02.2.0.0,Grape crushing
02.2.0.0,Whiskey fermentation
02.2.0.0,Beer brewing
02.2.0.0,Brandy distillation
02.2.0.0,Wine bottling
02.2.0.0,Whiskey aging
02.3.0.1,Cigarettes
02.3.0.1,Camel cigarettes
02.3.0.1,Marlboro cigarettes
02.3.0.1,Newport cigarettes
02.3.0.1,Lucky Strike cigarettes
02.3.0.1,Pall Mall cigarettes
02.3.0.2,Cigars
02.3.0.2,Hand-rolled cigar
02.3.0.2,Cuban cigar
02.3.0.2,Cigarillo
02.3.0.2,Cigar
02.3.0.9,Other tobacco products
02.3.0.9,Burley pipe tobacco
02.3.0.9,Loose leaf cigarette tobacco
02.3.0.9,Hookah molasses blend
02.3.0.9,American chewing tobacco
02.3.0.9,Nicotine snus pouches
02.3.0.9,Nicotine refill liquid
02.3.0.9,Cigarette rolling papers
02.3.0.9,Single-use cigarette filters
02.3.0.9,Shisha tobacco
02.4.0.0,Narcotics
02.4.0.0,Marijuana
02.4.0.0,Opium
02.4.0.0,Cocaine
02.4.0.0,Heroin
02.4.0.0,Kratom
02.4.0.0,Psilocybin
02.4.0.0,MDMA
02.4.0.0,Fentanyl
03.1.1.0,Clothing materials
03.1.1.0,Cotton fabric
03.1.1.0,Polyester textile
03.1.1.0,Wool cloth
03.1.1.0,Silk material
03.1.1.0,Linen weave
03.1.1.0,Leather hide
03.1.1.0,Faux fur pelt
03.1.1.0,Fusible interfacing
03.1.1.0,Polyester wadding
03.1.1.0,Felt sheet
03.1.2.1,Garments for men or boys
03.1.2.1,Leather overcoat
03.1.2.1,Wool suit
03.1.2.1,Cotton shirt
03.1.2.1,Cashmere sweater
03.1.2.1,Linen shorts
03.1.2.1,Nylon swimsuit
03.1.2.1,Polyester tracksuit
03.1.2.1,Fleece sweatshirt
03.1.2.1,Cotton T-shirt
03.1.2.1,Spandex leotard
03.1.2.1,Traditional kimono
03.1.2.1,Silk vest
03.1.2.1,Boxer shorts
03.1.2.1,Wool socks
03.1.2.1,Silk pyjamas
03.1.2.1,Terrycloth bathrobe
03.1.2.2,Garments for women or girls
03.1.2.2,Wool cape
03.1.2.2,Leather overcoat
03.1.2.2,Rubber raincoat
03.1.2.2,Nylon anorak
03.1.2.2,Fur parka
03.1.2.2,Denim blouson
03.1.2.2,Silk jacket
03.1.2.2,Corduroy trousers
03.1.2.2,Cashmere waistcoat
03.1.2.2,Tweed suit
03.1.2.2,Velvet costume
03.1.2.2,Evening dress
03.1.2.2,Pleated skirt
03.1.2.2,Cotton shirt
03.1.2.2,Linen blouse
03.1.2.2,Merino pullover
03.1.2.2,Angora sweater
03.1.2.2,Acrylic cardigan
03.1.2.2,Chino shorts
03.1.2.2,Polyester swimsuit
03.1.2.2,Velour tracksuit
03.1.2.2,Fleece jogging suit
