CODE,NAME_EN,PARENT_CODE
01.1.4.5,mozzarella,01.1.4
01.1.4.5,fromage blanc,01.1.4
01.1.4.6,cream,01.1.4
01.1.4.6,milk-based desserts,01.1.4
01.1.4.6,milk-based beverages,01.1.4
01.1.4.6,dairy products not based on milk,01.1.4
01.1.4.6,soya milk,01.1.4
01.1.4.7,eggs,01.1.4
01.1.4.7,"eggs and egg products made wholly from eggs, such as egg whites, egg yolks, and whole eggs",01.1.4
01.1.5.1,butter,01.1.5
01.1.5.1,butter oil,01.1.5
01.1.5.1,ghee,01.1.5
01.1.5.1,butter products,01.1.5
01.1.5.2,margarine,01.1.5
01.1.5.2,diet margarine,01.1.5
01.1.5.2,peanut butter,01.1.5
01.1.5.3,olive oil,01.1.5
01.1.5.4,corn oil,01.1.5
01.1.5.4,sunflower-seed oil,01.1.5
01.1.5.4,cottonseed oil,01.1.5
01.1.5.4,soybean oil,01.1.5
01.1.5.4,groundnut oil,01.1.5
01.1.5.4,walnut oil,01.1.5
01.1.5.5,lard,01.1.5
01.1.6.1,fresh or chilled fruit,01.1.6
01.1.6.1,fresh melons,01.1.6
01.1.6.1,chilled water melons,01.1.6
01.1.6.1,fresh berries,01.1.6
01.1.6.1,chilled berries,01.1.6
01.1.6.2,frozen fruit,01.1.6
01.1.6.2,frozen berries,01.1.6
01.1.6.3,dried fruit and nuts,01.1.6
01.1.6.3,dried fruit,01.1.6
01.1.6.3,fruit peel,01.1.6
01.1.6.3,fruit kernels,01.1.6
01.1.6.3,nuts,01.1.6
01.1.6.3,edible seeds,01.1.6
01.1.6.3,dry berries,01.1.6
01.1.6.4,preserved fruit and fruit-based products,01.1.6
01.1.6.4,preserved fruit,01.1.6
01.1.6.4,fruit-based products,01.1.6
01.1.6.4,dietary preparations based exclusively on fruit,01.1.6
01.1.6.4,culinary ingredients based exclusively on fruit,01.1.6
01.1.6.4,canned fruit,01.1.6
01.1.6.4,tinned fruit,01.1.6
01.1.7.1,fresh or chilled leaf vegetables like asparagus,01.1.7
01.1.7.1,fresh or chilled leaf vegetables like broccoli,01.1.7
01.1.7.1,fresh or chilled leaf vegetables like cauliflower,01.1.7
01.1.7.1,fresh or chilled leaf vegetables like endives,01.1.7
01.1.7.1,fresh or chilled leaf vegetables like fennel,01.1.7
01.1.7.1,fresh or chilled leaf vegetables like spinach,01.1.7
01.1.7.1,fresh or chilled fruit vegetables like aubergines,01.1.7
01.1.7.1,fresh or chilled fruit vegetables like cucumbers,01.1.7
01.1.7.1,fresh or chilled fruit vegetables like courgettes,01.1.7
01.1.7.1,fresh or chilled fruit vegetables like green peppers,01.1.7
01.1.7.1,fresh or chilled fruit vegetables like pumpkins,01.1.7
01.1.7.1,fresh or chilled fruit vegetables like tomatoes,01.1.7
01.1.7.1,fresh or chilled root vegetables like beetroots,01.1.7
01.1.7.1,fresh or chilled root vegetables like carrots,01.1.7
01.1.7.1,fresh or chilled root vegetables like onions,01.1.7
01.1.7.1,fresh or chilled root vegetables like parsnips,01.1.7
01.1.7.1,fresh or chilled root vegetables like radishes,01.1.7
01.1.7.1,fresh or chilled root vegetables like turnips,01.1.7
01.1.7.2,frozen asparagus,01.1.7
01.1.7.2,frozen broccoli,01.1.7
01.1.7.2,frozen cauliflower,01.1.7
01.1.7.2,frozen endives,01.1.7
01.1.7.2,frozen fennel,01.1.7
01.1.7.2,frozen spinach,01.1.7
01.1.7.2,frozen aubergines,01.1.7
01.1.7.2,frozen cucumbers,01.1.7
01.1.7.2,frozen courgettes,01.1.7
01.1.7.2,frozen green peppers,01.1.7
01.1.7.2,frozen pumpkins,01.1.7
01.1.7.2,frozen tomatoes,01.1.7
01.1.7.2,frozen beetroots,01.1.7
01.1.7.2,frozen carrots,01.1.7
01.1.7.2,frozen onions,01.1.7
01.1.7.2,frozen parsnips,01.1.7
01.1.7.2,frozen radishes,01.1.7
01.1.7.2,frozen turnips,01.1.7
01.1.7.3,dried vegetables,01.1.7
01.1.7.3,preserved vegetables,01.1.7
01.1.7.3,processed vegetables,01.1.7
01.1.7.3,vegetable-based products,01.1.7
01.1.7.3,dietary preparations based exclusively on vegetables,01.1.7
01.1.7.3,culinary ingredients based exclusively on vegetables,01.1.7
01.1.7.3,mixtures of vegetables,01.1.7
01.1.7.3,canned vegetables,01.1.7
01.1.7.3,tinned vegetables,01.1.7
01.1.7.3,pulses,01.1.7
01.1.7.4,potatoes,01.1.7
01.1.7.4,fresh potatoes,01.1.7
01.1.7.4,chilled potatoes,01.1.7
01.1.7.4,preserved potatoes,01.1.7
01.1.7.4,frozen chipped potatoes,01.1.7
01.1.7.4,frozen potato preparations,01.1.7
01.1.7.5,crisps,01.1.7
01.1.7.5,potato crisps with simple flavourings,01.1.7
01.1.7.5,potato crisps with various flavourings and ingredients,01.1.7
01.1.7.5,potato crisps with seasonings,01.1.7
01.1.7.5,potato crisps with herbs,01.1.7
01.1.7.5,potato crisps with spices,01.1.7
01.1.7.5,potato crisps with cheeses,01.1.7
01.1.7.5,potato crisps with artificial additives,01.1.7
01.1.7.5,crisps made from corn,01.1.7
01.1.7.5,crisps made from maize,01.1.7
01.1.7.5,crisps made from tapioca,01.1.7
01.1.7.6,manioc,01.1.7
01.1.7.6,arrowroot,01.1.7
01.1.7.6,cassava,01.1.7
01.1.7.6,sweet potatoes,01.1.7
01.1.7.6,tuber vegetable flours,01.1.7
01.1.7.6,tuber vegetable meals,01.1.7
01.1.7.6,tuber vegetable flakes,01.1.7
01.1.7.6,tuber vegetable purées,01.1.7
01.1.8.1,sugar,01.1.8
01.1.8.1,cane sugar,01.1.8
01.1.8.1,beet sugar,01.1.8
01.1.8.1,unrefined sugar,01.1.8
01.1.8.1,refined sugar,01.1.8
01.1.8.1,powdered sugar,01.1.8
01.1.8.1,crystallized sugar,01.1.8
01.1.8.1,lump sugar,01.1.8
01.1.8.2,"jams, marmalades and honey",01.1.8
01.1.8.2,jams,01.1.8
01.1.8.2,marmalades,01.1.8
01.1.8.2,compotes,01.1.8
01.1.8.2,jellies,01.1.8
01.1.8.2,fruit purées,01.1.8
01.1.8.2,fruit pastes,01.1.8
01.1.8.2,natural honey,01.1.8
01.1.8.2,artificial honey,01.1.8
01.1.8.2,maple syrup,01.1.8
01.1.8.2,molasses,01.1.8
01.1.8.2,parts of plants preserved in sugar,01.1.8
01.1.8.3,chocolate,01.1.8
01.1.8.3,cocoa-based foods,01.1.8
01.1.8.3,cocoa-based dessert preparations,01.1.8
01.1.8.4,confectionery products,01.1.8
01.1.8.4,chewing gum,01.1.8
01.1.8.4,sweets,01.1.8
01.1.8.4,toffees,01.1.8
01.1.8.4,pastilles,01.1.8
01.1.8.5,edible ices and ice cream,01.1.8
01.1.8.5,edible ices,01.1.8
01.1.8.5,ice cream,01.1.8
01.1.8.5,sorbet,01.1.8
01.1.8.6,artificial sugar substitutes,01.1.8
01.1.8.6,"artificial sugar substitutes, including all types of low-calorie or zero-calorie sweeteners, sugar alternatives, and synthetic sweetening agents",01.1.8
01.1.9.1,"sauces, condiments",01.1.9
01.1.9.1,sauces,01.1.9
01.1.9.1,condiments,01.1.9
01.1.9.1,seasonings,01.1.9
01.1.9.1,mustard,01.1.9
01.1.9.1,mayonnaise,01.1.9
01.1.9.1,ketchup,01.1.9
01.1.9.1,soy sauce,01.1.9
01.1.9.1,vinegar,01.1.9
01.1.9.2,"salt, spices and culinary herbs",01.1.9
01.1.9.2,salt,01.1.9
01.1.9.2,pepper,01.1.9
01.1.9.2,pimento,01.1.9
01.1.9.2,ginger,01.1.9
01.1.9.2,parsley,01.1.9
01.1.9.2,rosemary,01.1.9
01.1.9.2,thyme,01.1.9
01.1.9.3,baby food,01.1.9
01.1.9.3,homogenized baby food made from fruits,01.1.9
01.1.9.3,homogenized baby food made from vegetables,01.1.9
01.1.9.3,homogenized baby food made from meats,01.1.9
01.1.9.3,homogenized baby food made from dairy products,01.1.9
01.1.9.4,ready-made meals,01.1.9
01.1.9.4,"ready-to-eat dishes, such as tinned food, frozen food, or meals prepared in the day, where the price only covers the cost of the product",01.1.9
01.1.9.4,"sandwiches, where the price only covers the cost of the product",01.1.9
01.1.9.9,prepared baking powders,01.1.9
01.1.9.9,baker's yeast,01.1.9
01.1.9.9,dessert preparations,01.1.9
01.1.9.9,soups,01.1.9
01.1.9.9,broths,01.1.9
01.1.9.9,stocks,01.1.9
01.1.9.9,culinary ingredients,01.1.9
01.1.9.9,dietary preparations,01.1.9
01.2.1.1,coffee,01.2.1
01.2.1.1,"coffee, whether or not decaffeinated",01.2.1
01.2.1.1,roasted coffee,01.2.1
01.2.1.1,ground coffee,01.2.1
01.2.1.1,instant coffee,01.2.1
01.2.1.1,coffee substitutes,01.2.1
01.2.1.1,extracts of coffee,01.2.1
01.2.1.1,essences of coffee,01.2.1
01.2.1.2,tea,01.2.1
01.2.1.2,maté,01.2.1
01.2.1.2,tea substitutes,01.2.1
01.2.1.2,extracts of tea,01.2.1
01.2.1.2,essences of tea,01.2.1
01.2.1.3,cocoa and powdered chocolate,01.2.1
01.2.1.3,cocoa,01.2.1
01.2.1.3,powdered chocolate,01.2.1
01.2.1.3,sweetened cocoa,01.2.1
01.2.1.3,chocolate-based powder,01.2.1
01.2.1.3,cocoa-based beverage preparations,01.2.1
01.2.2.1,mineral or spring waters,01.2.2
01.2.2.1,mineral water sold in bottles,01.2.2
01.2.2.1,spring water sold in glass containers,01.2.2
01.2.2.1,drinking water sold in plastic containers,01.2.2
01.2.2.1,mineral water from underground sources,01.2.2
01.2.2.1,spring water from natural springs,01.2.2
01.2.2.1,purified drinking water sold in cartons,01.2.2
01.2.2.2,soft drinks,01.2.2
01.2.2.2,sodas,01.2.2
01.2.2.2,lemonades,01.2.2
01.2.2.2,colas,01.2.2
01.2.2.3,fruit and vegetable juices,01.2.2
01.2.2.3,fruit juices,01.2.2
01.2.2.3,vegetable juices,01.2.2
01.2.2.3,fruit and vegetable juice combinations,01.2.2
01.2.2.3,syrups for fruit juice preparation,01.2.2
01.2.2.3,concentrates for vegetable juice preparation,01.2.2
01.2.2.3,beverage concentrates made from fruit and vegetable extracts,01.2.2
02.1.1.1,spirits and liqueurs,02.1.1
02.1.1.1,eaux-de-vie,02.1.1
02.1.1.1,liqueurs,02.1.1
02.1.1.1,spirits with high alcohol content,02.1.1
02.1.1.1,mead,02.1.1
02.1.1.2,alcoholic soft drinks,02.1.1
02.1.1.2,"alcoholic soft drinks, such as soda-water types with a low alcohol content",02.1.1
02.1.2.1,wine from grapes,02.1.2
02.1.2.1,wine produced from grapes,02.1.2
02.1.2.1,champagne,02.1.2
02.1.2.1,sparkling wines,02.1.2
02.1.2.2,cider,02.1.2
02.1.2.2,perry,02.1.2
02.1.2.2,sake,02.1.2
02.1.2.3,fortified wines,02.1.2
02.1.2.3,"fortified wines, such as vermouth",02.1.2
02.1.2.3,"fortified wines, such as sherry",02.1.2
02.1.2.3,"fortified wines, such as port wine",02.1.2
02.1.2.4,wine-based drinks,02.1.2
02.1.2.4,wine-based aperitifs,02.1.2
02.1.2.4,non-alcoholic wine,02.1.2
02.1.3.1,lager beer,02.1.3
02.1.3.1,pilsner lager beer,02.1.3
02.1.3.1,bock lager beer,02.1.3
02.1.3.1,dortmunder export lager beer,02.1.3
02.1.3.1,märzen lager beer,02.1.3
02.1.3.1,pale lager,02.1.3
02.1.3.1,dunkel dark lager,02.1.3
02.1.3.1,schwarzbier dark lager,02.1.3
02.1.3.2,ale beers,02.1.3
02.1.3.2,altbier,02.1.3
02.1.3.2,kölsch,02.1.3
02.1.3.2,steam beers,02.1.3
02.1.3.2,fruit beers,02.1.3
02.1.3.2,vegetable beers,02.1.3
02.1.3.2,herb beers,02.1.3
02.1.3.2,spiced beers,02.1.3
02.1.3.2,wood-aged beers,02.1.3
02.1.3.2,smoked beers,02.1.3
02.1.3.2,champagne style beers,02.1.3
02.1.3.3,low and non-alcoholic beer,02.1.3
02.1.3.3,low alcoholic beer with less than 1% abv,02.1.3
02.1.3.3,non-alcoholic beer,02.1.3
02.1.3.4,beer-based drinks,02.1.3
02.1.3.4,beer with soda,02.1.3
02.1.3.4,beer with coca-cola,02.1.3
02.1.3.4,shandy (mix of beer and soda-water with ginger taste),02.1.3
02.2.0.1,cigarettes,02.2.0
02.2.0.2,cigars,02.2.0
02.2.0.2,"cigars, includes cigars",02.2.0
02.2.0.3,pipe tobacco,02.2.0
02.2.0.3,chewing tobacco,02.2.0
02.2.0.3,snuff,02.2.0
02.2.0.3,cigarette tobacco,02.2.0
02.2.0.3,cigarette paper,02.2.0
03.1.1.0,clothing materials,03.1.1
03.1.1.0,clothing materials made of natural fibres,03.1.1
03.1.1.0,clothing materials made of man-made fibres,03.1.1
03.1.1.0,clothing materials made of mixtures of natural and man-made fibres,03.1.1
03.1.2.1,garments for men,03.1.2
03.1.2.1,men's ready-to-wear capes,03.1.2
03.1.2.1,men's made-to-measure overcoats,03.1.2
03.1.2.1,men's leather raincoats,03.1.2
03.1.2.1,men's fur anoraks,03.1.2
03.1.2.1,men's plastic parkas,03.1.2
03.1.2.1,men's rubber jackets,03.1.2
03.1.2.1,men's trousers for everyday wear,03.1.2
03.1.2.1,men's waistcoats for sport,03.1.2
03.1.2.1,men's suits for work,03.1.2
03.1.2.1,men's costumes,03.1.2
03.1.2.1,men's shirts,03.1.2
03.1.2.1,men's pullovers,03.1.2
03.1.2.1,men's sweaters,03.1.2
03.1.2.1,men's cardigans,03.1.2
03.1.2.1,men's shorts,03.1.2
03.1.2.1,men's swimsuits,03.1.2
03.1.2.1,men's tracksuits,03.1.2
03.1.2.1,men's jogging suits,03.1.2
03.1.2.1,men's sweatshirts,03.1.2
03.1.2.1,men's t-shirts,03.1.2
03.1.2.1,men's leotards,03.1.2
03.1.2.1,men's vests,03.1.2
03.1.2.1,men's underpants,03.1.2
03.1.2.1,men's socks,03.1.2
03.1.2.1,men's pyjamas,03.1.2
03.1.2.1,men's housecoats,03.1.2
03.1.2.1,men's dressing gowns,03.1.2
03.1.2.1,men's bathrobes,03.1.2
03.1.2.2,garments for women,03.1.2
03.1.2.2,women's ready-to-wear capes,03.1.2
03.1.2.2,women's made-to-measure overcoats,03.1.2
03.1.2.2,women's leather jackets,03.1.2
03.1.2.2,women's fur coats,03.1.2
03.1.2.2,women's plastic raincoats,03.1.2
03.1.2.2,women's rubber anoraks,03.1.2
03.1.2.2,women's parkas for everyday wear,03.1.2
03.1.2.2,women's blousons for sport,03.1.2
03.1.2.2,women's work trousers,03.1.2
03.1.2.2,women's waistcoats,03.1.2
03.1.2.2,women's suits,03.1.2
03.1.2.2,women's costumes,03.1.2
03.1.2.2,women's dresses,03.1.2
03.1.2.2,women's skirts,03.1.2
03.1.2.2,women's shirts,03.1.2
03.1.2.2,women's blouses,03.1.2
03.1.2.2,women's pullovers,03.1.2
03.1.2.2,women's sweaters,03.1.2
03.1.2.2,women's cardigans,03.1.2
03.1.2.2,women's shorts,03.1.2
03.1.2.2,women's swimsuits,03.1.2
03.1.2.2,women's tracksuits,03.1.2
03.1.2.2,women's jogging suits,03.1.2
03.1.2.2,women's sweatshirts,03.1.2
03.1.2.2,women's t-shirts,03.1.2
03.1.2.2,women's leotards,03.1.2
03.1.2.2,women's vests,03.1.2
03.1.2.2,women's underpants,03.1.2
03.1.2.2,women's socks,03.1.2
03.1.2.2,women's stockings,03.1.2
03.1.2.2,women's tights,03.1.2
03.1.2.2,women's petticoats,03.1.2
03.1.2.2,women's brassieres,03.1.2
03.1.2.2,women's knickers,03.1.2
03.1.2.2,women's slips,03.1.2
03.1.2.2,women's girdles,03.1.2
03.1.2.2,women's corsets,03.1.2
03.1.2.2,women's body stockings,03.1.2
03.1.2.2,women's pyjamas,03.1.2
03.1.2.2,women's nightshirts,03.1.2
03.1.2.2,women's nightdresses,03.1.2
03.1.2.2,women's housecoats,03.1.2
03.1.2.2,women's dressing gowns,03.1.2
03.1.2.2,women's bathrobes,03.1.2
03.1.2.2,unisex clothing,03.1.2
03.1.2.3,garments for infants (0 to 2 years) and children (3 to 13 years),03.1.2
03.1.2.3,infant ready-to-wear garments (0 to 2 years) made of fabric for everyday wear,03.1.2
03.1.2.3,made-to-measure leather garments for children (3 to 13 years) for sport,03.1.2
03.1.2.3,baby clothes made of fabric,03.1.2
03.1.2.3,babies' booties made of fabric,03.1.2
03.1.2.3,children's ready-to-wear capes made of plastics for everyday wear,03.1.2
03.1.2.3,made-to-measure overcoats for children (3 to 13 years) made of furs for everyday wear,03.1.2
03.1.2.3,children's ready-to-wear jackets made of rubber for sport,03.1.2
03.1.2.3,baby pyjamas made of fabric,03.1.2
03.1.2.3,children's made-to-measure nightdresses made of fabric for everyday wear,03.1.2
03.1.2.3,infant ready-to-wear trousers made of leather for everyday wear,03.1.2
03.1.2.3,children's made-to-measure swimsuits made of plastics for sport,03.1.2
03.1.2.3,baby ready-to-wear shirts made of fabric for everyday wear,03.1.2
03.1.2.3,children's made-to-measure sweaters made of furs for everyday wear,03.1.2
03.1.2.3,infant made-to-measure socks made of rubber for everyday wear,03.1.2
03.1.3.1,ties,03.1.3
03.1.3.1,handkerchiefs,03.1.3
03.1.3.1,scarves,03.1.3
03.1.3.1,squares,03.1.3
03.1.3.1,gloves,03.1.3
03.1.3.1,mittens,03.1.3
03.1.3.1,muffs,03.1.3
03.1.3.1,belts,03.1.3
03.1.3.1,braces,03.1.3
03.1.3.1,aprons,03.1.3
03.1.3.1,smocks,03.1.3
03.1.3.1,bibs,03.1.3
03.1.3.1,sleeve protectors,03.1.3
03.1.3.1,hats,03.1.3
03.1.3.1,caps,03.1.3
03.1.3.1,berets,03.1.3
03.1.3.1,bonnets,03.1.3
03.1.3.1,gardening gloves,03.1.3
03.1.3.1,working gloves,03.1.3
03.1.3.1,crash helmets for motorcycles,03.1.3
